hike_id,Parking Issues,Rocky Conditions,Snow/Icy Conditions,Lake/Waterfall/Pond,Easy Difficulty,Hard Difficulty,Bring Bug Spray,Family Friendly,Well Maintained
hike_1328,4.0,11.0,12.0,3.0,13.0,34.2,8.0,14.7,7.0
hike_13280,1.0,1.0,1.0,7.0,3.0,5.3,0.0,6.0,4.0
hike_13281,4.0,4.0,1.0,2.0,4.0,9.4,0.2,3.4,1.0
hike_13282,4.0,1.0,2.0,2.0,2.0,1.1,1.0,5.0,2.0
hike_13283,2.0,12.0,3.1,1.0,2.0,23.5,0.1,6.800000000000001,8.0
hike_13284,0.0,1.0,1.0,7.0,2.0,1.6,0.0,3.7,1.0
hike_13285,0.0,1.0,0.0,0.0,5.0,0.6,0.0,3.4000000000000004,0.0
hike_13286,2.0,0.0,0.0,1.0,10.0,1.2000000000000002,0.1,3.2,0.0
hike_13287,2.0,2.0,1.0,6.0,1.0,1.4000000000000001,0.0,3.5999999999999996,0.8
hike_13288,1.0,2.0,0.0,0.0,2.0,4.0,0.0,2.6,0.0
hike_13289,0.0,0.0,0.0,5.0,8.0,1.3,0.0,3.1,0.0
hike_1329,6.0,7.0,4.0,28.0,23.0,11.5,3.0,14.999999999999998,2.5999999999999996
hike_13290,1.0,3.0,1.0,0.0,3.0,10.100000000000001,0.5,6.2,2.0
hike_13291,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.30000000000000004,0.0
hike_13292,2.0,2.0,0.0,0.0,12.0,3.3000000000000003,1.0,2.7,0.3
hike_13293,1.0,0.0,0.0,0.0,4.0,1.3,1.0,2.6,1.0
hike_13294,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.1,1.0
hike_13295,6.0,2.0,0.0,3.0,17.0,1.1,0.0,3.9,1.0
hike_13296,0.0,1.0,0.0,0.0,1.0,3.2,1.0,2.2,0.0
hike_13297,2.0,0.0,0.0,2.0,1.0,0.1,0.0,3.4000000000000004,1.0
hike_13298,1.0,1.0,1.0,0.0,1.0,4.499999999999999,0.0,2.4,1.0
hike_13299,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.2,3.0
hike_133,4.0,6.0,2.0,3.0,4.0,3.9,0.0,1.5,0.0
hike_1330,3.0,5.0,1.0,3.0,13.0,1.3,1.0,7.799999999999999,5.2
hike_13300,6.0,1.0,0.0,3.0,11.0,7.499999999999999,0.0,7.3999999999999995,6.0
hike_13301,2.0,0.0,0.0,0.0,2.0,0.4,0.0,0.6,0.0
hike_13302,0.0,5.0,0.0,6.0,5.0,1.3,0.0,3.8,0.0
hike_13303,3.0,1.0,0.0,0.0,1.0,3.9000000000000004,0.0,2.2,0.0
hike_13304,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
hike_13305,0.0,0.0,0.0,0.0,3.0,1.3,0.0,1.1,2.0
hike_13306,2.0,1.0,0.0,13.0,2.0,4.0,0.0,6.1,0.0
hike_13307,2.0,2.0,0.0,2.0,3.0,1.3000000000000003,1.0,2.5,0.0
hike_13308,0.2,0.0,1.0,1.0,2.0,9.0,1.0,4.300000000000001,0.0
hike_13309,1.0,8.0,0.0,1.0,3.0,7.3999999999999995,0.0,5.1,0.0
hike_1331,14.0,8.0,40.0,0.0,14.0,11.899999999999999,2.0,10.299999999999999,9.0
hike_13310,3.0,3.0,1.0,1.0,0.0,1.3,0.0,0.7000000000000001,1.0
hike_13311,3.0,1.0,0.0,0.0,7.0,1.4000000000000001,1.0,4.5,2.0
hike_13312,1.0,0.0,0.0,5.0,2.0,3.0000000000000004,1.0,3.6,1.3
hike_13313,0.0,0.0,1.0,0.0,2.0,2.5,3.0,3.5,0.6
hike_13314,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.1,1.0
hike_13315,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.2,0.0
hike_13316,2.0,0.1,0.0,0.0,4.0,1.1,3.1,8.8,2.0
hike_13317,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hike_13318,1.0,0.0,1.0,0.0,0.0,0.3,0.0,3.0,0.0
hike_13319,2.0,6.0,1.0,2.0,2.0,3.2,0.0,2.9000000000000004,1.0
hike_1332,4.0,0.0,1.0,1.0,7.0,4.2,0.0,6.1,1.0
hike_13320,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.30000000000000004,0.0
hike_13321,0.0,1.0,0.0,0.0,1.0,2.8,0.0,1.5,0.0
hike_13322,1.0,1.0,0.0,0.0,5.0,2.3000000000000003,5.0,3.6999999999999997,2.3
hike_13323,1.0,4.0,1.0,2.0,5.0,4.3,1.0,3.6,1.0
hike_13324,1.0,2.0,0.0,4.0,3.0,0.2,0.0,3.5000000000000004,0.0
hike_13325,3.0,3.0,0.0,5.0,6.0,0.4,1.0,4.300000000000001,2.8
hike_13326,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7999999999999999,0.0
hike_13327,2.0,0.0,0.0,7.0,7.0,0.6000000000000001,0.0,4.3,2.0
hike_13328,1.0,1.0,1.1,2.0,1.0,3.1,0.0,1.8000000000000003,5.0
hike_13329,3.0,3.0,0.0,6.0,6.0,2.8,0.0,6.100000000000001,1.0
hike_1333,6.0,18.0,9.1,4.0,6.0,28.099999999999998,8.1,7.1,4.3
hike_13330,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0
hike_13331,2.0,1.0,0.0,7.0,8.0,0.7999999999999999,0.0,8.100000000000001,1.8
hike_13332,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.0
hike_13333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hike_13334,1.0,0.0,0.0,7.0,4.0,2.3,0.0,4.8999999999999995,4.3
hike_13335,3.0,3.0,0.0,0.0,2.0,2.4,0.0,2.2,2.0
hike_13336,1.0,0.0,1.0,6.0,3.0,1.4,1.0,4.9,2.3
hike_13337,1.0,2.0,0.0,0.0,1.0,4.4,0.0,3.6,0.0
hike_13338,0.0,0.0,0.0,2.0,1.0,1.3,1.0,2.0,0.0
hike_13339,0.0,0.0,0.0,5.0,5.0,2.0,1.0,0.4,4.3
hike_1334,8.0,15.0,1.0,12.0,16.0,8.399999999999999,4.0,9.599999999999998,3.0
hike_13340,1.0,0.0,0.0,5.0,2.0,1.9,0.0,1.0,1.0
hike_13341,6.0,10.0,0.0,7.0,10.0,7.1,0.0,5.199999999999999,1.6
hike_13342,1.0,0.0,0.0,8.0,9.0,1.2,0.0,0.5,1.0
hike_13343,1.0,0.0,0.0,5.0,5.0,0.7,2.0,3.9,0.0
hike_13344,1.0,0.0,0.0,0.0,5.0,0.7,0.0,3.1,0.0
hike_13345,4.0,0.0,1.0,0.0,3.0,1.6,0.0,4.300000000000001,2.0
hike_13346,0.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,3.0
hike_13347,1.0,1.0,0.0,0.0,1.0,3.2000000000000006,1.0,1.8,2.8
hike_13348,0.0,2.0,1.0,0.0,5.0,3.0,1.0,3.1,2.0
hike_13349,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7,1.0
hike_1335,5.0,15.0,2.0,21.0,18.0,4.2,6.0,12.499999999999998,3.0
hike_13350,2.0,0.0,1.0,3.0,3.0,0.1,1.0,0.4,0.0
hike_13351,3.0,0.0,0.1,3.0,3.0,1.3000000000000003,0.0,6.2,5.0
hike_13352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hike_13353,4.0,1.0,0.0,0.0,3.0,3.9,2.0,4.9,4.0
hike_13354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hike_13355,0.0,0.0,0.0,0.0,1.0,0.5,0.0,4.6,1.0
hike_13356,0.0,1.0,1.0,1.0,1.0,0.8,2.0,2.1,0.0
hike_13357,3.0,0.0,0.0,1.0,4.0,2.2,0.0,1.0,1.8
hike_13358,0.0,4.0,0.0,2.0,1.0,1.2,0.9,2.6,2.0
hike_13359,2.0,2.0,0.0,3.0,1.0,3.3,0.0,2.6,0.0
hike_1336,5.0,0.0,0.0,15.0,13.0,2.5999999999999996,1.0,7.800000000000001,5.0
hike_13360,1.0,0.0,0.0,7.0,8.0,3.1,0.0,3.9,1.0
hike_13361,0.0,2.0,0.0,5.0,1.0,3.8,0.0,1.0,2.0
hike_13362,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.4,3.0
hike_13363,1.0,0.0,0.0,5.0,9.0,1.3000000000000003,0.0,1.1,2.3
hike_13364,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
hike_13365,3.0,0.0,0.0,5.0,5.0,2.4,0.1,1.3,3.0
hike_13366,0.0,1.0,0.0,0.0,2.0,0.2,0.0,2.7,3.3
hike_13367,0.0,1.0,0.0,0.0,2.0,4.9,2.3,3.8,0.0
hike_13368,2.0,1.0,0.0,6.0,5.0,2.0,0.0,2.3,0.0
hike_13369,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0
hike_1337,0.0,2.0,2.0,5.0,4.0,1.7000000000000002,1.0,2.4,2.0
hike_13370,2.0,1.0,1.0,0.0,4.0,0.4,0.0,1.0,3.0
hike_13371,1.0,3.0,1.0,1.0,5.0,0.1,0.0,2.8000000000000003,0.3
hike_13372,1.0,0.0,0.0,4.0,3.0,0.6,0.0,1.2,4.0
hike_13373,1.0,1.0,0.0,2.0,4.0,0.1,0.0,1.5,2.0
hike_13374,0.0,0.0,0.0,0.0,6.0,0.30000000000000004,0.0,3.5,1.0
hike_13375,1.0,1.0,0.0,4.0,2.0,5.7,1.1,5.4,0.0
hike_13376,1.0,0.0,0.0,9.0,3.0,4.0,4.0,6.499999999999999,5.3
hike_13377,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.7999999999999999,2.0
hike_13378,3.0,0.0,0.0,0.0,3.0,0.4,0.0,1.7000000000000002,0.0
hike_13379,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
hike_1338,4.3,5.0,0.4,7.0,4.0,15.7,3.0,5.7,1.3
hike_13380,2.0,0.0,0.1,0.0,2.0,1.9,1.0,2.6,0.0
hike_13381,0.0,3.0,0.0,0.0,4.0,2.2,0.0,0.8,1.0
hike_13382,2.0,3.0,1.1,0.0,3.0,6.3,3.0,4.5,2.0
hike_13383,1.0,0.0,1.0,0.0,7.0,1.2,1.0,3.8000000000000003,5.0
hike_13384,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0
hike_13385,3.0,0.0,0.0,2.0,10.0,2.5,0.0,4.8999999999999995,1.0
hike_13386,0.0,2.0,1.1,0.0,3.0,3.4,0.0,2.0,2.0
hike_13387,1.0,0.0,0.0,0.0,4.0,0.9,0.0,1.0,0.0
hike_13388,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.6,0.0
hike_13389,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2000000000000002,0.0
hike_1339,4.0,1.0,4.1,20.0,23.0,16.9,3.1,15.399999999999999,20.3
hike_13390,1.0,0.0,4.0,0.0,0.0,5.2,1.0,3.1,1.0
hike_13391,1.0,4.0,0.0,7.0,4.0,4.9,1.0,4.300000000000001,1.0
hike_13392,3.0,0.0,0.0,2.0,3.0,2.0,0.0,3.1000000000000005,1.0
hike_13393,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.3,0.0
hike_13394,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,2.3
hike_13395,1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.30000000000000004,0.0
hike_13396,2.0,3.0,0.0,0.0,0.0,3.0,1.0,2.6,0.0
hike_13397,1.0,4.0,0.0,0.0,2.0,3.1,1.0,1.3,0.0
hike_13398,0.0,0.0,0.0,0.0,1.0,0.2,0.0,2.0999999999999996,1.0
hike_13399,0.0,2.0,0.0,0.0,2.0,2.2,0.0,2.6,1.0
hike_134,4.0,1.0,3.0,0.0,3.0,0.5,0.0,5.499999999999999,0.0
hike_1340,4.0,1.0,1.0,1.0,9.0,2.8,0.0,4.300000000000001,1.0
hike_13400,2.0,4.0,0.0,0.0,0.0,3.3000000000000003,0.0,1.1,0.0
hike_13401,1.0,1.0,0.0,5.0,5.0,0.5,1.0,4.3,1.0
hike_13402,1.0,1.0,0.0,0.0,10.0,3.5,0.0,2.6,2.0
hike_13403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hike_13404,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.1,1.0
hike_13405,0.0,0.0,0.0,0.0,5.0,1.0,0.1,0.5,1.0
hike_13406,4.0,2.0,0.0,0.0,0.0,0.8,0.0,0.30000000000000004,0.0
hike_13408,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.2,2.0
hike_13409,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.8999999999999999,2.0
hike_1341,0.0,6.0,0.0,0.0,3.0,1.2,1.0,2.8,1.3
hike_13410,0.0,0.0,0.0,5.0,5.0,1.1,0.0,3.2,6.3
hike_13411,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.1,1.0
hike_13412,1.0,2.0,0.1,0.0,0.0,0.2,0.0,1.3,0.0
hike_13413,3.0,0.0,0.0,7.0,3.0,1.2,0.0,1.2,0.0
hike_13414,0.0,0.0,0.0,0.0,2.0,2.0,0.1,1.2,2.0
hike_13415,5.0,0.0,0.0,1.0,6.0,2.2,0.0,2.1,2.0
hike_13416,0.0,2.0,1.0,6.0,10.0,3.8000000000000003,2.0,4.6000000000000005,3.5999999999999996
hike_13417,1.0,1.0,0.0,4.0,1.0,2.2,2.1,4.2,1.0
hike_13418,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.4,0.0
hike_13419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.3
hike_1342,1.0,0.0,1.0,0.0,17.0,2.4000000000000004,1.0,5.0,2.0
hike_13420,1.0,0.0,0.0,0.0,2.0,1.5,1.0,3.0,2.0
hike_13421,2.0,1.0,1.0,1.0,2.0,0.8,0.0,1.1,0.0
hike_13422,3.0,0.0,0.0,3.0,4.0,2.6000000000000005,0.0,1.6,1.0
hike_13423,2.0,2.0,0.0,0.0,0.0,2.8,0.4,2.1,1.0
hike_13424,0.0,5.0,0.0,0.0,4.0,9.0,2.0,4.8999999999999995,1.3
hike_13425,1.0,2.0,0.0,0.0,1.0,1.7999999999999998,0.0,1.2000000000000002,0.0
hike_13426,0.0,0.0,0.0,0.0,2.0,0.9,0.0,0.2,0.0
hike_13427,5.0,2.0,1.0,0.0,1.0,2.3000000000000003,2.0,1.7999999999999998,0.3
hike_13428,3.0,0.0,1.0,9.0,0.0,2.2,0.0,6.3999999999999995,1.0
hike_13429,1.0,2.0,0.1,0.0,0.0,7.9,0.0,2.3000000000000003,0.0
hike_1343,3.0,0.0,0.0,6.0,17.0,2.6000000000000005,5.4,9.1,9.0
hike_13430,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0
hike_13431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hike_13432,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0
hike_13433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8999999999999999,0.0
hike_13434,0.0,4.0,0.0,0.0,5.0,4.1000000000000005,0.0,2.9000000000000004,0.6
hike_13435,1.0,0.0,0.0,1.0,0.0,1.9,0.0,1.2,0.0
hike_13436,1.0,2.0,0.0,1.0,2.0,2.0,0.1,2.2,0.0
hike_13437,0.0,0.0,0.0,1.0,1.0,2.1,0.0,0.2,2.3
hike_13438,1.0,1.0,0.0,0.0,3.0,4.3,1.0,4.2,2.3
hike_13439,1.0,1.0,0.0,0.0,5.0,1.1,0.0,0.1,2.0
hike_1344,3.0,3.0,1.0,3.0,5.0,12.499999999999998,12.1,8.899999999999999,4.0
hike_13440,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2000000000000002,0.0
hike_13441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hike_13442,4.0,4.0,0.0,0.0,2.0,1.6,0.0,1.9000000000000001,0.0
hike_13443,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1,0.0
hike_13444,1.0,1.0,0.0,1.0,1.0,1.4,0.0,3.5999999999999996,0.0
hike_13445,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.6999999999999997,1.0
hike_13446,0.0,3.0,0.4,2.0,0.0,3.0,0.4,1.9,0.0
hike_13447,0.0,1.0,0.0,2.0,1.0,2.1,0.0,1.3000000000000003,1.0
hike_13448,0.0,3.0,0.0,4.0,6.0,2.3000000000000003,0.3,1.0,0.3
hike_13449,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,0.0
hike_1345,4.0,1.0,1.0,7.0,13.0,3.1,0.0,5.3,4.0
hike_13450,1.0,1.0,0.0,5.0,4.0,1.8,0.0,5.1,1.0
hike_13451,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.8,1.0
hike_13452,1.0,2.0,1.0,4.0,2.0,5.4,0.0,3.3,2.3
hike_13453,4.0,2.0,0.0,0.0,5.0,1.4000000000000001,0.0,2.5,2.0
hike_13454,1.1,0.0,0.0,0.0,1.0,1.1,1.0,1.0,0.0
hike_13455,2.0,0.0,0.0,0.0,0.0,1.6,0.0,2.3000000000000003,0.0
hike_13456,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.2,2.0
hike_13457,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0
hike_13458,1.0,0.0,0.1,0.0,4.0,3.3000000000000003,2.0,2.1,1.0
hike_13459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
hike_1346,2.0,0.0,1.1,2.0,4.0,3.1999999999999997,0.0,9.0,3.0
hike_13460,1.0,2.0,0.1,3.0,0.0,5.2,0.2,3.1,0.0
hike_13461,4.0,0.0,0.1,0.0,4.0,2.2,0.0,1.0,1.0
hike_13462,0.0,0.0,0.0,5.0,5.0,2.2,2.0,0.5,0.3
hike_13463,2.0,0.0,1.0,0.0,6.0,3.9,0.0,6.8,3.0
hike_13464,0.0,0.0,1.0,0.0,4.0,0.5,0.0,1.2,0.0
hike_13465,2.0,0.0,1.0,4.0,2.0,0.30000000000000004,0.1,1.9,0.0
hike_13466,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0
hike_13467,0.0,0.0,0.0,2.0,3.0,1.4,1.0,1.5,0.0
hike_13468,0.0,0.0,1.0,0.0,4.0,3.2,3.0,2.6,3.0
hike_13469,0.0,2.0,0.0,1.0,0.0,1.2000000000000002,1.0,1.1,0.0
hike_1347,5.0,0.0,0.0,3.0,1.0,1.1,0.0,0.7,0.0
hike_13470,0.0,0.0,1.0,0.0,1.0,3.1,2.0,2.6,0.0
hike_13471,2.0,0.0,0.0,0.0,3.0,2.3000000000000003,1.0,2.5000000000000004,0.0
hike_13472,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3
hike_13473,0.0,0.0,1.0,0.0,1.0,2.3,0.0,3.3,1.0
hike_13474,2.0,7.0,1.0,2.0,1.0,0.5,0.0,3.5,1.0
hike_13475,0.0,1.0,1.0,0.0,1.0,0.8,0.0,1.4,0.0
hike_13476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hike_13477,1.0,0.0,0.0,6.0,4.0,0.1,0.1,2.9,3.0
hike_13478,0.0,1.0,0.1,0.0,2.0,0.1,1.0,2.8,1.0
hike_13479,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.5,1.0
hike_1348,2.2,4.0,1.0,0.0,1.0,1.5,0.0,1.9,1.0
hike_13480,2.0,0.0,0.0,3.0,3.0,0.1,0.0,0.30000000000000004,2.0
hike_13481,0.0,2.0,0.0,0.0,0.0,0.7,0.0,2.6,0.0
hike_13482,1.0,1.0,0.0,0.0,5.0,2.0,0.0,2.0,1.3
hike_13483,0.0,2.0,0.0,1.0,0.0,5.8,1.0,1.2,0.0
hike_13484,0.0,0.0,0.0,0.0,2.0,0.1,0.0,1.0,0.0
hike_13485,1.0,3.0,0.0,4.0,0.0,2.4000000000000004,1.1,3.4999999999999996,0.3
hike_13486,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.6,0.0
hike_13487,2.0,2.0,0.0,3.0,7.0,1.4000000000000001,0.0,1.6,0.3
hike_13488,0.0,1.0,0.1,0.0,1.0,4.9,0.1,3.2,0.0
hike_13489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hike_1349,5.0,4.0,0.0,1.0,9.0,12.4,4.0,8.999999999999998,4.0
hike_13490,0.0,0.0,0.0,2.0,3.0,1.1,0.0,3.0,0.0
hike_13491,0.0,0.0,1.0,2.0,0.0,0.1,0.0,0.1,0.0
hike_13492,0.0,1.0,0.0,0.0,1.0,2.2,0.0,1.5,1.0
hike_13493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hike_13494,0.0,0.0,0.0,2.0,5.0,0.4,0.0,6.1,1.0
hike_13495,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
hike_13496,3.0,1.0,0.0,1.0,0.0,2.0,0.1,1.2,1.0
hike_13497,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.9000000000000001,2.0
hike_13498,0.0,1.0,0.0,0.0,1.0,1.1,0.0,1.8,2.0
hike_13499,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,2.0
hike_135,2.0,11.0,3.0,2.0,6.0,8.299999999999999,0.1,5.0,3.3
hike_1350,4.0,6.0,6.199999999999999,18.0,3.0,18.6,2.0,8.399999999999999,1.8
hike_13500,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.6,1.0
hike_13501,0.0,0.0,0.0,3.0,3.0,1.1,0.0,1.2,0.0
hike_13502,1.0,0.0,0.0,0.0,0.0,1.7,0.0,0.30000000000000004,0.0
hike_13503,0.0,0.0,0.0,3.0,2.0,1.3,3.0,2.1,0.0
hike_13504,1.0,1.0,1.0,1.0,5.0,12.200000000000001,1.0,3.3000000000000003,6.6
hike_13505,0.0,2.0,0.0,1.0,2.0,1.0,0.0,3.3000000000000003,0.0
hike_13506,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.5000000000000002,0.0
hike_13507,2.0,0.0,0.0,0.0,2.0,1.1,2.0,2.1000000000000005,4.0
hike_13508,2.0,2.0,0.0,0.0,3.0,1.1,0.0,4.300000000000001,1.0
hike_13509,0.0,0.0,0.0,4.0,0.0,0.2,0.0,4.3,2.0
hike_1351,6.0,10.0,2.0,16.0,21.0,3.9000000000000004,4.0,8.799999999999999,11.0
hike_13510,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.2,0.0
hike_13511,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0
hike_13512,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0
hike_13513,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.2,0.0
hike_13515,0.0,0.0,0.0,2.0,4.0,1.1,0.0,2.0,0.0
hike_13516,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.2,0.0
hike_13517,1.0,0.0,0.2,0.0,0.0,4.3,0.0,5.1000000000000005,0.0
hike_13518,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0
hike_13519,3.0,1.0,2.0,1.0,2.0,5.0,0.0,3.1,0.0
hike_1352,2.0,1.0,4.0,0.0,15.0,2.3,4.0,8.2,16.6
hike_13520,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
hike_13521,0.0,0.0,0.1,0.0,0.0,1.7,0.0,0.6000000000000001,0.0
hike_13522,3.0,2.0,0.0,7.0,10.0,2.0,0.0,2.0,3.0
hike_13523,1.0,1.0,0.0,0.0,7.0,2.3000000000000003,1.0,5.3,2.0
hike_13524,1.0,0.0,0.0,1.0,3.0,0.6,0.0,0.8,0.0
hike_13525,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.30000000000000004,0.0
hike_13526,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.1,2.0
hike_13527,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0
hike_13528,1.0,0.0,0.0,0.0,2.0,1.1,0.0,1.9,2.0
hike_13529,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.2,1.0
hike_1353,7.0,6.0,0.0,9.0,6.0,4.3,0.0,6.5,1.0
hike_13530,1.0,0.0,0.0,0.0,4.0,1.4000000000000001,1.0,2.1,3.0
hike_13531,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.0
hike_13533,0.0,0.0,0.0,3.0,0.0,2.4,1.0,0.7999999999999999,0.0
hike_13534,0.0,0.0,0.1,2.0,1.0,0.4,1.0,1.9,1.3
hike_13535,0.0,0.0,1.0,3.0,1.0,2.4000000000000004,1.3,3.2,1.0
hike_13536,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2,2.0
hike_13537,0.0,0.0,1.0,0.0,2.0,0.5,0.0,0.9,1.0
hike_13538,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0
hike_13539,0.0,0.0,0.0,0.0,1.0,1.7,0.0,1.0,1.0
hike_1354,5.0,6.0,0.0,1.0,5.0,2.2,0.0,1.3,0.0
hike_13540,0.0,2.0,0.0,0.0,0.0,3.1,0.0,1.0,0.0
hike_13541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hike_13542,2.0,0.0,0.0,0.0,5.0,2.3000000000000003,0.0,4.9,2.0
hike_13543,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0
hike_13544,0.0,2.0,0.1,0.0,1.0,0.3,0.0,1.7000000000000002,0.0
hike_13545,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
hike_13546,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
hike_13547,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0
hike_13548,1.0,0.0,1.0,0.0,1.0,3.5,0.0,0.3,0.3
hike_13549,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.6,0.0
hike_1355,6.0,4.0,9.1,0.0,4.0,13.0,3.0,6.7,2.0
hike_13550,0.0,0.0,0.0,0.0,2.0,2.4000000000000004,2.4000000000000004,2.8000000000000003,3.6
hike_13551,1.0,0.0,0.0,3.0,2.0,0.0,1.0,2.1,2.0
hike_13552,0.0,1.0,0.0,0.0,1.0,2.6,1.0,1.1,0.0
hike_13553,2.0,4.0,1.0,0.0,0.0,5.3,3.0,1.9000000000000001,1.0
hike_13554,1.0,0.0,0.0,2.0,2.0,0.5,0.0,0.8,4.0
hike_13555,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.9,2.0
hike_13556,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.4,0.0
hike_13557,2.0,0.0,0.0,0.0,4.0,0.5,0.0,2.0,0.0
hike_13558,2.0,0.0,0.0,0.0,2.0,2.7,0.0,0.2,0.0
hike_13559,1.0,1.0,0.0,0.0,0.0,1.4,0.0,1.7999999999999998,0.0
hike_1356,6.2,16.0,5.1,3.0,10.0,31.700000000000003,17.299999999999997,16.400000000000002,5.3
hike_13560,0.0,0.0,1.0,0.0,0.0,1.8,0.0,1.0,0.0
hike_13561,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hike_13562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hike_13563,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8999999999999999,0.0
hike_13564,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
hike_13565,2.0,3.0,0.0,2.0,1.0,0.4,0.0,0.7999999999999999,0.0
