hike_id,Bring Bug Spray,Easy Difficulty,Family Friendly,Hard Difficulty,Lake/Waterfall/Pond,Parking Issues,Rocky Conditions,Snow/Icy Conditions,Well Maintained
hike_5417,0,0,1,0,0,0,1,1,0
hike_5418,1,0,1,0,0,0,0,0,1
hike_5419,0,0,1,0,0,0,1,0,1
hike_5420,0,1,1,0,0,0,0,0,1
hike_5421,1,0,1,0,0,1,0,0,0
hike_5422,0,1,0,1,0,1,0,0,0
hike_6095,0,0,1,1,0,0,1,0,0
hike_5423,0,0,1,0,0,1,0,0,1
hike_5424,0,0,1,1,1,0,0,0,0
hike_5425,1,0,1,0,0,0,0,0,1
hike_5426,1,0,1,0,0,0,0,0,1
hike_4125,0,0,1,1,0,1,0,0,0
hike_5427,0,0,0,1,0,0,1,0,1
hike_5428,1,0,1,0,0,0,0,0,1
hike_5429,0,0,0,0,0,0,0,0,0
hike_5430,0,0,0,1,1,0,0,0,1
hike_6096,0,0,1,1,0,0,1,0,0
hike_5431,0,0,1,1,0,0,1,0,0
hike_5432,0,0,0,0,0,0,0,0,0
hike_4126,0,0,1,1,0,0,1,0,0
hike_5433,1,1,0,0,1,0,0,0,0
hike_5434,1,0,1,0,0,0,0,0,1
hike_5435,1,0,1,0,0,0,0,0,1
hike_5436,0,0,0,0,0,0,0,0,0
hike_5437,0,1,1,0,0,0,0,0,1
hike_5438,1,1,0,0,0,0,0,0,1
hike_4127,0,0,1,1,0,0,1,0,0
hike_7009,0,0,1,1,1,0,0,0,0
hike_6097,0,0,0,0,0,1,1,0,1
hike_5439,1,0,1,0,0,0,0,0,1
hike_5441,0,1,0,0,0,0,1,0,1
hike_5442,0,0,1,0,0,1,0,0,1
hike_4128,0,0,1,1,0,0,1,0,0
hike_4182,0,0,1,1,0,0,0,0,1
hike_5443,0,1,1,0,0,0,0,0,1
hike_5444,0,0,0,0,0,0,0,0,0
hike_5445,0,1,1,1,0,0,0,0,0
hike_5446,0,1,1,0,0,0,0,0,1
hike_5447,0,1,0,0,1,0,0,0,1
hike_5448,0,1,0,0,1,0,0,0,1
hike_6098,0,0,1,1,0,0,0,0,1
hike_5449,1,1,1,0,0,0,0,0,0
hike_5450,1,0,1,0,0,0,0,0,1
hike_5451,0,0,0,0,0,0,0,0,0
hike_5452,0,0,1,1,0,0,0,1,0
hike_4129,0,1,1,0,1,0,0,0,0
hike_5453,0,1,1,1,0,0,0,0,0
hike_5454,0,1,1,0,0,0,0,0,1
hike_5455,1,1,0,0,0,0,0,0,1
hike_5456,0,1,1,0,0,0,0,1,0
hike_5457,0,0,1,0,1,0,0,0,1
hike_5458,1,0,1,0,0,0,0,0,1
hike_5459,0,0,0,1,1,0,1,0,0
hike_6099,0,0,0,1,0,1,0,0,1
hike_5461,1,0,1,0,0,0,0,0,1
hike_4130,0,0,0,1,0,0,1,0,1
hike_5462,0,0,1,0,0,0,0,1,1
hike_5463,1,0,1,0,0,0,0,0,1
hike_4131,0,1,0,0,1,1,0,0,0
hike_5464,0,0,0,1,1,1,0,0,0
hike_5465,0,0,1,1,1,0,0,0,0
hike_5466,0,1,1,1,0,0,0,0,0
hike_5467,0,1,1,0,0,0,0,0,1
hike_5468,1,0,1,0,0,0,0,0,1
hike_5469,1,0,1,0,0,0,0,0,1
hike_6100,0,1,0,1,0,0,1,0,0
hike_5470,0,0,0,0,0,1,1,0,1
hike_4132,0,1,1,1,0,0,0,0,0
hike_5471,0,1,1,0,0,0,1,0,0
hike_4192,0,1,0,0,1,1,0,0,0
hike_5472,0,0,0,0,0,0,0,0,0
hike_6101,1,1,0,0,0,0,1,0,0
hike_5473,0,0,0,1,1,0,1,0,0
hike_5474,0,0,1,0,0,1,0,0,1
hike_7010,0,0,1,1,0,0,1,0,0
hike_5475,0,0,1,1,0,0,1,0,0
hike_5476,1,0,1,0,0,0,0,0,1
hike_5477,0,0,1,1,0,1,0,0,0
hike_4133,0,1,1,0,1,0,0,0,0
hike_5478,0,1,1,0,0,0,0,0,1
hike_5479,1,0,1,0,0,0,0,0,1
hike_5480,1,0,1,0,0,0,0,0,1
hike_10246,0,0,0,0,0,0,0,0,0
hike_5481,0,0,0,0,0,0,0,0,0
hike_5483,0,0,0,0,0,0,0,0,0
hike_6102,0,0,1,1,0,0,0,0,1
hike_4134,0,1,0,1,0,0,1,0,0
hike_5484,0,0,1,1,0,0,0,0,1
hike_5485,1,0,1,0,0,0,0,0,1
hike_5486,0,1,1,0,0,0,0,0,1
hike_5487,0,0,0,0,0,0,0,0,0
hike_5488,0,0,1,1,0,0,0,0,1
hike_5489,0,1,1,0,0,0,0,0,1
hike_5490,0,0,1,1,0,0,0,0,1
hike_5491,0,0,1,1,0,1,0,0,0
hike_5492,0,0,0,0,0,0,0,0,0
hike_5494,0,0,1,0,1,0,0,1,0
hike_5495,0,1,0,1,1,0,0,0,0
hike_4135,0,0,1,1,1,0,0,0,0
hike_5496,0,0,0,0,0,0,0,0,0
hike_6103,0,1,0,1,0,0,1,0,0
hike_5497,0,0,1,0,0,0,0,1,1
hike_4136,0,0,1,1,0,0,1,0,0
hike_5498,1,0,1,0,0,0,0,0,1
hike_4137,0,0,1,1,1,0,0,0,0
hike_5500,1,1,0,0,0,0,0,0,1
hike_5501,0,0,0,0,0,0,0,0,0
hike_4138,0,1,1,1,0,0,0,0,0
hike_5503,0,0,0,0,0,0,0,0,0
hike_5504,0,0,1,0,1,0,1,0,0
hike_6104,0,1,1,0,0,1,0,0,0
hike_5505,0,1,1,0,1,0,0,0,0
hike_5506,0,0,1,0,0,1,0,0,1
hike_5507,1,0,1,0,0,0,0,0,1
hike_5508,0,0,1,0,1,0,0,0,1
hike_6105,0,0,1,1,0,0,0,0,1
hike_5509,0,1,1,0,0,0,0,0,1
hike_4139,0,1,1,0,0,0,0,0,1
hike_5510,0,0,0,0,0,0,0,0,0
hike_5511,0,1,1,0,1,0,0,0,0
hike_6106,0,0,1,0,0,1,0,0,1
hike_5512,0,0,1,1,0,0,0,0,1
hike_5513,0,0,0,0,0,0,0,0,0
hike_4140,0,1,1,0,0,0,1,0,0
hike_7011,0,1,0,1,0,0,1,0,0
hike_4141,1,0,1,1,0,0,0,0,0
hike_6107,0,1,1,1,0,0,0,0,0
hike_4142,0,1,1,0,1,0,0,0,0
hike_6108,0,1,1,0,0,1,0,0,0
hike_6109,0,1,1,0,0,0,0,0,1
hike_4143,0,0,1,0,0,1,0,0,1
hike_6110,0,1,1,0,0,0,0,0,1
hike_6111,0,1,0,1,0,0,0,0,1
hike_4144,0,1,1,1,0,0,0,0,0
hike_7012,0,1,1,1,0,0,0,0,0
hike_6112,0,0,0,0,1,0,1,0,1
hike_4145,0,0,1,1,0,0,0,0,1
hike_4146,0,1,1,0,1,0,0,0,0
hike_4147,0,0,0,1,0,0,1,0,1
hike_6113,0,1,0,0,0,1,0,0,1
hike_4148,0,1,0,1,0,0,1,0,0
hike_7013,0,0,1,1,1,0,0,0,0
hike_4149,0,1,1,0,1,0,0,0,0
hike_6114,0,1,0,0,0,1,1,0,0
hike_4150,0,0,1,1,0,0,0,0,1
hike_6115,0,0,0,0,0,1,1,0,1
hike_4151,0,1,0,1,0,0,1,0,0
hike_6116,0,1,1,0,0,0,0,0,1
hike_7014,0,0,1,1,1,0,0,0,0
hike_6117,0,1,0,1,0,0,0,0,1
hike_4152,0,0,1,0,1,0,1,0,0
hike_4153,0,1,1,1,0,0,0,0,0
hike_6118,0,1,1,0,0,0,0,0,1
hike_7015,0,0,0,1,1,0,1,0,0
hike_4154,0,1,0,1,0,0,1,0,0
hike_6119,0,0,0,1,0,1,1,0,0
hike_4155,0,0,1,0,1,1,0,0,0
hike_4156,1,0,0,1,0,0,1,0,0
hike_6120,0,1,1,0,0,0,1,0,0
hike_4157,0,1,1,1,0,0,0,0,0
hike_6121,0,1,0,1,0,0,1,0,0
hike_6122,0,0,1,1,0,1,0,0,0
hike_4158,0,1,0,0,1,0,0,0,1
hike_6123,0,1,1,0,0,0,0,0,1
hike_4159,0,0,1,1,0,0,0,0,1
hike_7016,0,1,0,1,0,0,1,0,0
hike_4160,0,0,1,1,0,0,1,0,0
hike_6124,0,0,1,0,0,0,1,0,1
hike_4161,0,1,0,1,0,0,1,0,0
hike_6125,0,1,0,1,1,0,0,0,0
hike_6126,0,0,1,0,1,1,0,0,0
hike_7017,0,1,0,0,1,0,1,0,0
hike_4162,0,1,0,0,0,1,1,0,0
hike_6127,0,1,1,1,0,0,0,0,0
hike_4163,0,1,1,0,1,0,0,0,0
hike_6128,0,1,1,0,0,1,0,0,0
hike_4164,0,1,0,1,0,0,1,0,0
hike_6129,0,1,1,0,0,1,0,0,0
hike_7018,0,0,1,1,0,0,1,0,0
hike_4165,0,0,1,1,0,0,1,0,0
hike_6130,0,1,1,0,0,0,0,0,1
hike_4166,0,1,0,0,0,1,1,0,0
hike_4167,0,0,0,1,0,0,1,0,1
hike_6131,1,0,0,0,0,1,1,0,0
hike_4168,0,1,1,0,0,0,0,0,1
hike_6132,0,1,1,1,0,0,0,0,0
hike_4169,0,1,1,0,0,0,1,0,0
hike_6133,0,0,1,1,0,1,0,0,0
hike_7019,0,0,1,1,1,0,0,0,0
hike_4170,0,1,1,1,0,0,0,0,0
hike_6134,0,1,1,1,0,0,0,0,0
hike_4171,0,0,1,1,0,0,1,0,0
hike_6135,0,1,0,0,0,1,1,0,0
hike_4172,0,0,1,1,0,0,1,0,0
hike_6136,0,0,1,1,0,0,1,0,0
hike_6137,0,0,0,1,0,1,0,0,1
hike_7020,0,1,0,1,0,0,1,0,0
hike_6138,0,1,1,0,0,0,1,0,0
hike_4173,1,1,1,0,0,0,0,0,0
hike_4174,0,1,0,1,0,1,0,0,0
hike_6139,0,1,1,0,0,1,0,0,0
hike_7021,0,0,0,1,0,1,1,0,0
hike_4175,1,1,0,1,0,0,0,0,0
hike_6140,1,0,0,0,0,1,0,0,1
hike_4176,0,0,1,1,0,0,0,1,0
hike_6141,0,0,1,1,0,0,1,0,0
hike_4177,0,0,0,1,0,0,1,0,1
hike_6142,0,0,0,1,0,0,1,0,1
hike_6143,0,1,1,0,0,1,0,0,0
hike_4178,0,1,0,1,0,0,0,0,1
hike_4179,0,1,0,1,1,0,0,0,0
hike_6144,0,0,1,1,0,0,0,0,1
hike_7022,0,0,1,1,0,0,1,0,0
hike_6145,0,0,1,1,0,1,0,0,0
hike_4180,0,1,0,1,1,0,0,0,0
hike_4181,0,0,1,1,0,0,0,0,1
hike_6146,0,1,1,0,0,0,1,0,0
hike_6147,0,1,1,0,0,0,1,0,0
hike_4183,0,1,1,0,0,0,1,0,0
hike_6148,0,1,1,0,0,0,0,0,1
hike_4184,0,1,0,1,0,0,1,0,0
hike_7023,0,0,0,1,0,1,1,0,0
hike_6149,0,1,1,0,0,1,0,0,0
hike_6150,0,1,0,1,0,0,0,0,1
hike_4185,0,1,0,0,1,0,1,0,0
hike_6151,1,0,0,1,0,0,1,0,0
hike_4186,0,0,1,1,0,0,0,0,1
hike_6152,0,1,1,0,0,0,0,0,1
hike_6153,0,1,0,0,0,1,1,0,0
hike_4187,0,0,1,1,0,0,1,0,0
hike_4188,0,1,1,0,0,1,0,0,0
hike_6154,0,0,0,1,0,1,0,0,1
hike_4189,0,0,1,1,0,0,0,0,1
hike_6155,0,0,1,1,0,0,0,0,1
hike_4190,0,1,1,0,1,0,0,0,0
hike_7024,0,0,1,1,0,0,1,0,0
hike_6156,0,1,1,0,0,0,0,0,1
hike_4191,0,1,1,0,1,0,0,0,0
hike_6157,0,1,1,1,0,0,0,0,0
hike_8344,0,1,1,0,1,0,0,0,0
hike_6158,1,0,0,1,0,1,0,0,0
hike_6159,0,1,0,1,0,0,1,0,0
hike_4193,0,1,1,0,0,1,0,0,0
hike_6160,0,1,0,0,0,1,1,0,0
hike_6161,0,1,0,1,0,0,1,0,0
hike_4194,0,0,0,1,0,0,1,0,1
hike_6162,0,1,1,0,0,0,1,0,0
hike_4195,0,1,1,0,0,0,1,0,0
hike_6163,0,1,0,1,0,0,1,0,0
hike_4196,0,1,1,0,1,0,0,0,0
hike_7025,0,1,0,1,0,0,0,1,0
hike_6164,0,1,1,0,0,1,0,0,0
hike_4197,0,1,0,1,0,0,1,0,0
hike_6165,0,1,1,0,0,0,0,0,1
hike_4198,0,0,1,1,0,0,0,0,1
hike_6166,0,0,1,1,0,0,1,0,0
hike_7026,0,1,1,1,0,0,0,0,0
hike_6167,0,1,1,0,0,0,0,0,1
hike_4199,0,0,1,1,0,0,0,0,1
hike_8002,0,0,1,1,0,1,0,0,0
hike_4200,0,0,1,0,1,0,1,0,0
hike_6168,0,0,1,1,0,0,1,0,0
hike_4201,0,1,1,1,0,0,0,0,0
hike_6169,0,0,1,0,0,0,1,0,1
hike_4202,0,1,1,1,0,0,0,0,0
hike_6170,0,0,0,1,0,0,1,0,1
hike_8003,0,0,0,1,0,1,1,0,0
hike_4203,0,1,1,1,0,0,0,0,0
hike_6171,0,1,1,1,0,0,0,0,0
hike_4204,0,1,1,0,0,0,0,0,1
hike_6172,0,0,0,1,0,1,1,0,0
hike_7027,0,1,1,0,0,1,0,0,0
hike_4205,0,1,1,1,0,0,0,0,0
hike_6173,0,1,0,1,1,0,0,0,0
hike_6174,0,1,1,0,0,0,1,0,0
hike_4206,0,0,1,0,0,1,1,0,0
hike_6175,0,1,0,0,1,0,0,0,1
hike_7028,0,1,0,1,0,0,1,0,0
hike_4207,0,1,1,1,0,0,0,0,0
hike_6176,0,1,1,0,0,0,1,0,0
hike_6177,0,1,0,0,1,1,0,0,0
hike_6178,0,1,0,0,0,1,1,0,0
hike_4208,0,1,1,0,0,0,0,0,1
hike_4209,0,0,1,1,0,0,0,0,1
hike_6267,1,1,0,0,1,0,0,0,0
hike_6179,0,0,0,1,1,0,1,0,0
hike_6180,0,1,0,0,1,1,0,0,0
hike_4210,0,1,1,0,0,0,1,0,0
hike_6181,0,0,1,1,0,0,0,0,1
hike_4211,0,0,0,1,0,1,1,0,0
hike_6182,0,0,0,1,0,0,1,0,1
hike_4212,0,1,1,0,0,0,1,0,0
hike_6183,0,0,1,1,1,0,0,0,0
hike_7029,0,1,0,1,0,0,1,0,0
hike_6184,0,1,1,0,1,0,0,0,0
hike_6185,0,0,1,1,0,1,0,0,0
hike_6795,0,1,0,0,1,0,0,1,0
hike_4213,0,1,0,0,1,0,0,0,1
hike_4214,0,0,1,1,0,0,1,0,0
hike_8004,0,0,1,1,0,0,1,0,0
hike_6186,0,0,1,1,0,0,1,0,0
hike_4215,0,1,1,0,0,0,1,0,0
hike_6187,0,1,1,0,0,1,0,0,0
hike_4216,0,0,1,1,0,0,0,1,0
hike_7030,0,1,1,0,1,0,0,0,0
hike_6188,0,1,1,0,0,0,0,0,1
hike_6189,0,1,0,1,0,1,0,0,0
hike_6273,0,1,1,0,0,0,0,0,1
hike_4217,0,1,1,1,0,0,0,0,0
hike_4218,0,0,1,1,0,0,1,0,0
hike_6190,0,0,1,1,0,0,0,0,1
hike_8005,0,1,0,0,1,0,1,0,0
hike_6191,0,0,1,1,0,0,1,0,0
hike_4219,0,1,1,1,0,0,0,0,0
hike_6192,1,1,0,0,0,1,0,0,0
hike_7031,0,1,0,1,0,0,0,1,0
hike_4220,0,1,0,1,0,0,1,0,0
hike_6193,0,1,0,1,1,0,0,0,0
hike_4221,0,0,1,1,1,0,0,0,0
hike_8006,0,0,1,0,0,1,1,0,0
hike_6194,0,1,1,0,1,0,0,0,0
hike_4222,0,0,0,0,0,1,1,0,1
hike_6195,0,0,1,1,0,0,0,0,1
hike_4223,0,0,1,0,0,1,1,0,0
hike_7032,0,0,1,1,0,0,1,0,0
hike_6196,0,0,1,1,0,0,1,0,0
hike_6197,0,0,0,1,0,0,1,0,1
hike_4224,0,0,1,1,0,0,1,0,0
hike_6198,1,1,1,0,0,0,0,0,0
hike_4225,0,1,1,0,0,1,0,0,0
hike_8007,0,1,0,0,0,1,1,0,0
hike_6199,0,0,1,0,0,1,1,0,0
hike_6200,0,1,0,0,1,0,1,0,0
hike_4226,0,1,1,0,0,1,0,0,0
hike_6201,0,1,0,0,0,1,1,0,0
hike_4227,0,0,0,0,1,0,1,0,1
hike_6202,0,1,1,0,1,0,0,0,0
hike_7033,0,1,0,1,0,0,1,0,0
hike_8008,0,0,1,1,0,0,1,0,0
hike_6203,0,1,1,1,0,0,0,0,0
hike_4228,0,1,1,1,0,0,0,0,0
hike_6204,0,1,0,1,0,0,1,0,0
hike_4229,0,1,0,0,0,0,1,0,1
hike_4230,0,0,1,0,1,0,1,0,0
hike_6205,0,1,1,0,0,0,1,0,0
hike_6206,0,0,1,1,0,0,1,0,0
hike_4231,0,1,0,1,1,0,0,0,0
hike_6207,0,1,1,0,0,1,0,0,0
hike_6208,0,1,1,0,1,0,0,0,0
hike_4232,0,1,0,1,0,0,1,0,0
hike_6209,1,0,0,1,0,0,1,0,0
hike_7034,0,0,0,1,0,0,1,1,0
hike_4233,0,1,0,1,0,1,0,0,0
hike_4234,0,1,0,1,0,0,1,0,0
hike_8009,0,1,0,0,0,1,1,0,0
hike_6210,0,1,1,1,0,0,0,0,0
hike_4235,0,1,1,0,0,1,0,0,0
hike_6211,0,1,0,1,0,0,1,0,0
hike_7035,0,0,1,1,1,0,0,0,0
hike_6212,0,1,1,0,0,0,0,0,1
hike_4236,0,1,0,1,0,1,0,0,0
hike_4237,0,0,1,0,0,0,1,0,1
hike_6213,0,1,1,1,0,0,0,0,0
hike_8010,0,0,1,0,0,1,1,0,0
hike_4238,0,1,0,0,1,1,0,0,0
hike_6214,0,0,1,1,0,1,0,0,0
hike_4239,1,0,1,1,0,0,0,0,0
hike_6215,0,0,1,1,0,0,1,0,0
hike_6216,0,1,0,0,0,1,1,0,0
hike_6217,0,0,1,1,0,0,1,0,0
hike_4240,0,0,1,0,0,0,1,0,1
hike_4241,0,0,1,1,1,0,0,0,0
hike_6218,0,1,1,0,0,0,0,0,1
hike_6219,0,0,0,1,0,0,1,0,1
hike_6828,0,0,1,0,0,1,0,0,1
hike_4242,0,0,1,1,0,0,0,0,1
hike_6220,0,0,1,1,0,0,0,0,1
hike_7036,0,0,1,1,0,0,1,0,0
hike_6221,0,0,1,1,0,0,1,0,0
hike_4243,0,1,0,1,1,0,0,0,0
hike_8011,0,1,1,1,0,0,0,0,0
hike_6222,0,1,0,0,0,1,1,0,0
hike_4244,0,1,1,0,0,1,0,0,0
hike_6223,0,0,1,1,0,1,0,0,0
hike_6224,0,1,1,0,0,1,0,0,0
hike_6225,0,0,1,0,0,1,1,0,0
hike_4245,0,1,1,0,0,0,0,0,1
hike_7037,0,0,0,1,1,0,1,0,0
hike_8012,0,0,1,1,1,0,0,0,0
hike_6226,0,1,1,0,1,0,0,0,0
hike_4246,0,1,1,1,0,0,0,0,0
hike_6227,0,1,1,0,0,0,1,0,0
hike_6228,0,1,1,0,0,1,0,0,0
hike_4247,0,1,1,1,0,0,0,0,0
hike_6229,0,1,0,0,1,0,0,0,1
hike_6230,0,1,0,0,0,1,1,0,0
hike_4248,0,1,1,1,0,0,0,0,0
hike_6231,0,0,1,1,1,0,0,0,0
hike_8013,0,1,1,0,0,0,1,0,0
hike_6232,0,1,1,1,0,0,0,0,0
hike_4249,0,1,1,0,0,1,0,0,0
hike_6233,0,1,1,0,0,0,0,0,1
hike_6234,0,1,0,0,1,0,1,0,0
hike_4250,0,0,0,1,0,0,1,0,1
hike_7038,0,0,0,1,0,0,1,1,0
hike_6235,0,0,0,1,1,0,1,0,0
hike_6236,0,1,0,1,0,1,0,0,0
hike_4251,0,1,0,1,1,0,0,0,0
hike_6237,0,1,0,1,0,0,1,0,0
hike_6238,0,1,1,0,0,1,0,0,0
hike_8014,0,1,0,0,1,0,1,0,0
hike_6239,0,0,1,1,0,0,1,0,0
hike_4252,0,0,1,1,0,0,0,0,1
hike_6240,0,1,1,0,1,0,0,0,0
hike_7039,0,0,1,1,0,0,1,0,0
hike_6241,0,0,1,1,0,0,0,0,1
hike_4253,0,1,1,0,0,0,1,0,0
hike_4254,0,1,0,0,1,0,0,0,1
hike_6242,0,1,1,0,0,1,0,0,0
hike_8015,0,0,1,0,1,0,1,0,0
hike_6243,0,1,1,0,0,0,1,0,0
hike_4255,0,0,1,1,0,0,1,0,0
hike_4256,0,0,1,0,0,0,1,0,1
hike_6244,0,1,0,0,1,0,0,0,1
hike_6245,0,1,0,1,1,0,0,0,0
hike_4257,0,1,1,1,0,0,0,0,0
hike_6246,0,1,1,0,0,0,0,0,1
hike_7040,0,1,1,1,0,0,0,0,0
hike_6247,0,0,0,0,1,1,1,0,0
hike_4258,1,0,0,1,0,0,1,0,0
hike_4259,0,0,0,1,0,0,0,1,1
hike_6248,0,0,1,1,0,0,0,0,1
hike_8016,0,1,1,0,0,1,0,0,0
hike_4260,0,1,1,0,1,0,0,0,0
hike_6249,0,1,1,0,0,1,0,0,0
hike_4261,0,1,0,1,0,0,1,0,0
hike_6250,0,1,1,0,0,0,1,0,0
hike_6251,0,0,1,0,0,1,1,0,0
hike_4262,0,1,1,0,0,0,0,0,1
hike_6299,0,0,1,1,0,0,0,0,1
hike_6252,1,1,0,0,0,0,0,0,1
hike_8017,0,1,1,0,0,0,1,0,0
hike_6253,0,1,0,1,1,0,0,0,0
hike_4263,0,1,0,0,1,0,1,0,0
hike_7041,0,0,1,1,0,0,1,0,0
hike_4264,0,0,1,1,0,0,1,0,0
hike_6254,1,0,1,1,0,0,0,0,0
hike_6255,0,0,1,0,1,0,0,0,1
hike_6256,0,0,1,1,0,0,0,0,1
hike_4265,0,1,1,1,0,0,0,0,0
hike_8018,0,0,1,1,0,0,1,0,0
hike_6345,0,1,1,1,0,0,0,0,0
hike_4266,0,1,1,0,1,0,0,0,0
hike_6257,0,0,0,1,0,0,1,0,1
hike_6258,0,0,0,1,0,0,1,1,0
hike_7042,0,1,1,0,1,0,0,0,0
hike_4267,0,0,1,0,0,0,1,0,1
hike_6259,0,0,1,0,0,1,1,0,0
hike_6260,0,0,1,1,1,0,0,0,0
hike_4268,0,1,0,1,1,0,0,0,0
hike_6261,0,1,1,1,0,0,0,0,0
hike_8019,0,1,1,0,0,0,1,0,0
hike_6337,0,0,1,1,0,1,0,0,0
hike_6262,0,1,0,0,0,0,1,0,1
hike_4269,0,0,1,1,0,0,1,0,0
hike_6263,0,1,1,1,0,0,0,0,0
hike_7043,0,1,0,1,0,0,1,0,0
hike_4270,0,0,1,0,1,0,1,0,0
hike_6264,0,0,1,1,0,0,0,0,1
hike_4271,0,1,1,1,0,0,0,0,0
hike_6265,0,1,1,0,1,0,0,0,0
hike_8020,0,0,1,1,0,0,0,0,1
hike_4272,0,1,1,0,1,0,0,0,0
hike_6266,0,1,1,0,0,0,1,0,0
hike_4273,0,0,1,1,1,0,0,0,0
hike_6268,0,0,0,1,0,1,1,0,0
hike_6269,0,0,1,1,0,0,1,0,0
hike_7044,0,0,1,1,0,0,1,0,0
hike_6270,0,1,0,1,0,0,1,0,0
hike_4274,0,1,1,0,1,0,0,0,0
hike_8021,0,0,1,1,0,0,0,0,1
hike_6271,0,1,0,1,0,0,0,0,1
hike_4275,0,1,0,1,0,0,1,0,0
hike_6272,1,1,0,0,1,0,0,0,0
hike_4276,0,1,0,1,0,0,1,0,0
hike_4277,0,1,1,0,0,0,0,0,1
hike_6274,0,1,1,0,0,0,1,0,0
hike_4278,0,1,1,0,0,0,1,0,0
hike_6275,0,0,1,0,0,1,1,0,0
hike_4279,0,1,1,1,0,0,0,0,0
hike_6276,0,1,1,0,0,0,1,0,0
hike_4280,1,0,0,0,1,0,1,0,0
hike_6277,0,0,1,1,0,0,0,0,1
hike_8022,0,1,1,0,0,0,0,0,1
hike_4281,0,0,0,0,0,1,1,0,1
hike_6278,0,1,1,0,0,1,0,0,0
hike_7045,0,1,1,0,0,0,1,0,0
hike_6279,0,0,0,1,0,1,0,0,1
hike_4282,1,1,0,0,1,0,0,0,0
hike_6280,0,1,1,0,0,0,0,1,0
hike_6281,0,1,1,0,0,0,0,0,1
hike_8023,0,0,1,1,0,0,1,0,0
hike_4283,0,1,1,0,1,0,0,0,0
hike_6282,0,0,1,1,0,1,0,0,0
hike_4284,0,1,1,0,1,0,0,0,0
hike_6283,0,1,0,0,1,1,0,0,0
hike_6284,0,1,0,0,1,0,1,0,0
hike_8024,0,0,1,1,0,0,0,1,0
hike_6285,0,1,1,1,0,0,0,0,0
hike_4285,0,1,0,1,0,0,1,0,0
hike_7046,0,0,1,1,0,0,1,0,0
hike_4286,0,0,1,0,1,0,1,0,0
hike_6286,0,1,0,1,0,1,0,0,0
hike_4287,0,0,1,1,0,0,1,0,0
hike_6287,0,1,1,0,1,0,0,0,0
hike_4288,0,0,1,1,0,0,1,0,0
hike_6288,0,1,0,1,0,1,0,0,0
hike_4289,0,1,0,0,1,1,0,0,0
hike_6835,1,0,1,0,0,0,0,0,1
hike_6289,0,0,1,1,0,0,0,0,1
hike_4290,0,1,1,1,0,0,0,0,0
hike_8025,0,1,1,0,0,0,0,0,1
hike_6290,1,0,0,1,0,0,0,0,1
hike_7047,0,0,0,1,0,0,1,1,0
hike_4291,0,1,0,0,0,1,1,0,0
hike_6291,0,0,1,1,1,0,0,0,0
hike_6292,0,1,1,0,0,1,0,0,0
hike_4292,0,0,0,1,0,1,1,0,0
hike_6293,0,0,1,1,0,0,1,0,0
hike_8026,0,0,0,1,0,0,0,1,1
hike_6294,0,1,0,1,0,0,0,0,1
hike_4293,0,1,1,0,0,1,0,0,0
hike_6295,0,1,1,1,0,0,0,0,0
hike_8027,1,0,1,1,0,0,0,0,0
hike_4294,0,0,1,1,0,0,1,0,0
hike_7048,0,0,0,1,1,0,1,0,0
hike_6296,0,1,1,0,0,0,0,0,1
hike_4295,0,0,0,1,0,0,1,0,1
hike_6297,0,1,1,0,1,0,0,0,0
hike_6298,0,0,0,1,0,0,1,0,1
hike_4296,0,1,0,1,0,0,0,0,1
hike_6360,0,0,1,1,0,1,0,0,0
hike_4297,0,0,1,1,1,0,0,0,0
hike_6300,0,0,1,0,1,1,0,0,0
hike_4298,1,0,1,0,1,0,0,0,0
hike_6301,0,1,0,0,0,1,0,0,1
hike_6302,1,0,1,0,0,0,0,0,1
hike_8028,0,1,0,0,1,0,1,0,0
hike_4299,0,0,1,1,0,0,1,0,0
hike_6303,0,1,0,0,1,0,1,0,0
hike_4300,0,0,1,1,0,0,0,0,1
hike_7049,0,1,1,1,0,0,0,0,0
hike_6304,0,0,1,1,0,0,1,0,0
hike_4301,0,0,1,0,1,0,0,0,1
hike_6305,0,1,0,1,0,1,0,0,0
hike_6306,0,1,0,0,0,1,1,0,0
hike_8029,0,1,1,0,0,0,1,0,0
hike_4302,0,0,1,1,0,0,1,0,0
hike_6307,0,0,1,1,0,0,0,0,1
hike_7050,0,1,0,1,1,0,0,0,0
hike_6308,0,0,1,0,1,0,0,0,1
hike_4303,0,1,1,0,0,0,0,0,1
hike_6309,0,1,1,1,0,0,0,0,0
hike_4304,1,1,0,0,0,0,1,0,0
hike_6310,0,0,1,1,1,0,0,0,0
hike_8030,0,1,1,0,1,0,0,0,0
hike_4305,0,1,1,0,0,1,0,0,0
hike_6311,0,0,1,1,0,0,1,0,0
hike_7051,0,1,0,1,0,0,1,0,0
hike_6312,1,0,1,0,0,0,0,0,1
hike_4306,0,0,1,1,0,0,1,0,0
hike_6313,0,1,1,1,0,0,0,0,0
hike_4307,0,1,0,0,1,0,1,0,0
hike_6314,0,0,1,1,0,0,0,0,1
hike_6315,0,0,1,1,0,0,0,0,1
hike_8031,0,1,0,1,0,0,1,0,0
hike_6316,0,1,1,0,0,0,0,0,1
hike_7052,0,0,0,1,1,0,1,0,0
hike_4308,0,0,1,1,0,0,0,0,1
